pygame 2.6.1 (SDL 2.28.4, Python 3.12.14)
Hello from the pygame community. https://www.pygame.org/contribute.html
time,id,energy,x,y,heading,fruit_dist,fruit_angle,move_dist,move_dir,turn,actual_move,actual_world_angle
47.7,3,74.13,80.16,1135.73,-10.2621,-1.00,nan,7.00,1.1835,-0.1000,3.50,-2.8946
47.8,3,73.66,76.87,1134.54,-10.3621,-1.00,nan,7.00,1.3822,-0.1000,3.50,-2.7954
47.9,3,73.20,73.71,1133.04,-10.4621,-1.00,nan,7.00,1.5805,-0.1000,3.50,-2.6967
48.0,3,72.73,70.71,1131.23,-10.5621,-1.00,nan,7.00,1.7782,-0.1000,3.50,-2.5985
48.1,3,72.26,67.91,1129.14,-10.6621,-1.00,nan,7.00,1.9755,-0.1000,3.50,-2.5007
48.2,3,71.80,65.32,1126.78,-10.7621,-1.00,nan,7.00,2.1724,-0.1000,3.50,-2.4034
48.3,3,71.33,62.97,1124.19,-10.8621,-1.00,nan,7.00,2.3688,-0.1000,3.50,-2.3066
48.4,3,70.87,60.88,1121.38,-10.9621,-1.00,nan,7.00,2.5647,-0.1000,3.50,-2.2102
48.5,3,70.40,59.07,1118.38,-11.0621,-1.00,nan,7.00,2.7602,-0.1000,3.50,-2.1142
48.6,3,69.93,57.56,1115.23,-11.1621,-1.00,nan,7.00,2.9553,-0.1000,3.50,-2.0187
48.7,3,69.47,56.35,1111.94,-11.2621,-1.00,nan,7.00,-3.1332,-0.1000,3.50,-1.9236
48.8,3,69.00,55.45,1108.56,-11.3621,-1.00,nan,7.00,-2.9390,-0.1000,3.50,-1.8290
48.9,3,68.54,54.88,1105.11,-11.4621,-1.00,nan,7.00,-2.7452,-0.1000,3.50,-1.7347
49.0,3,68.07,54.64,1101.61,-11.5621,-1.00,nan,7.00,-2.5518,-0.1000,3.50,-1.6409
49.1,3,67.61,54.72,1098.11,-11.6621,-1.00,nan,7.00,-2.3588,-0.1000,3.50,-1.5475
49.2,3,67.14,55.12,1094.64,-11.7621,-1.00,nan,7.00,-2.1662,-0.1000,3.50,-1.4545
49.3,3,66.67,55.85,1091.21,-11.8621,-1.00,nan,7.00,-1.9740,-0.1000,3.50,-1.3619
49.4,3,66.21,56.89,1087.87,-11.9621,-1.00,nan,7.00,-1.7821,-0.1000,3.50,-1.2697
49.5,3,65.74,58.23,1084.64,-12.0621,-1.00,nan,7.00,-1.5907,-0.1000,3.50,-1.1779
49.6,3,65.28,59.86,1081.54,-12.1621,-1.00,nan,7.00,-1.3996,-0.1000,3.50,-1.0865
49.7,3,64.81,61.76,1078.60,-12.2621,-1.00,nan,7.00,-1.2090,-0.1000,3.50,-0.9954
49.8,3,64.34,63.92,1075.85,-12.3621,-1.00,nan,7.00,-1.0187,-0.1000,3.50,-0.9047
49.9,3,63.88,66.33,1073.31,-12.4621,-1.00,nan,7.00,-0.8287,-0.1000,3.50,-0.8144
50.0,3,63.41,68.95,1070.99,-12.5621,-1.00,nan,7.00,-0.6391,-0.1000,3.50,-0.7245
50.1,3,62.95,71.77,1068.91,-12.6621,-1.00,nan,7.00,-0.4499,-0.1000,3.50,-0.6349
50.2,3,62.48,74.76,1067.10,-12.7621,-1.00,nan,7.00,-0.2611,-0.1000,3.50,-0.5457
50.3,3,62.01,77.90,1065.55,-12.8621,-1.00,nan,7.00,-0.0725,-0.1000,3.50,-0.4568
50.4,3,61.55,81.16,1064.29,-12.9621,186.13,-0.4024,10.00,-0.4024,-0.0402,3.50,-0.3683
50.5,3,60.94,84.65,1060.71,-13.0024,181.13,-0.3622,10.00,-0.3622,-0.0362,5.00,-0.7982
50.6,3,60.34,88.14,1057.13,-13.0386,176.13,-0.3260,10.00,2.0430,0.1500,5.00,-0.7982
50.7,3,59.71,88.14,1062.13,-12.8886,179.74,-0.4954,20.00,-0.4954,-0.0495,5.00,1.5708
50.8,3,59.10,91.56,1058.48,-12.9381,174.74,-0.4459,20.00,-0.4459,-0.0446,5.00,-0.8176
50.9,3,58.50,94.98,1054.83,-12.9827,169.74,-0.4013,20.00,-0.4013,-0.0401,5.00,-0.8176
51.0,3,57.89,98.40,1051.19,-13.0228,164.74,-0.3611,20.00,-0.3611,-0.0361,5.00,-0.8176
51.1,3,57.29,101.82,1047.54,-13.0590,120.83,-0.5052,20.00,-0.5052,-0.0505,5.00,-0.8176
51.2,3,56.68,104.53,1043.34,-13.1095,115.83,-0.4546,20.00,-0.4546,-0.0455,5.00,-0.9977
51.3,3,56.07,107.24,1039.14,-13.1549,110.83,-0.4092,20.00,-0.4092,-0.0409,5.00,-0.9977
51.4,3,55.46,112.24,1039.38,-13.1959,108.41,-0.4082,20.00,-0.4082,-0.0408,5.00,0.0495
51.5,3,54.86,114.78,1035.08,-13.2367,103.41,-0.3674,20.00,-0.3674,-0.0367,5.00,-1.0377
51.6,3,54.25,117.32,1030.77,-13.2734,98.41,-0.3306,20.00,-0.3306,-0.0331,5.00,-1.0377
51.7,3,53.65,119.86,1026.47,-13.3065,93.41,-0.2976,20.00,-0.2976,-0.0298,5.00,-1.0377
51.8,3,53.04,122.40,1022.16,-13.3362,114.31,-0.3550,20.00,-0.3550,-0.0355,5.00,-1.0377
51.9,3,52.44,124.56,1017.65,-13.3717,109.31,-0.3195,20.00,-0.3195,-0.0320,5.00,-1.1249
52.0,3,51.83,126.71,1013.14,-13.4037,104.31,-0.2876,20.00,-0.2876,-0.0288,5.00,-1.1249
52.1,3,51.23,128.87,1008.63,-13.4325,99.31,-0.2588,20.00,-0.2588,-0.0259,5.00,-1.1249
52.2,3,50.62,131.03,1004.12,-13.4583,94.31,-0.2329,20.00,-0.2329,-0.0233,5.00,-1.1249
52.3,3,50.02,133.18,999.60,-13.4816,89.31,-0.2096,20.00,-0.2096,-0.0210,5.00,-1.1249
52.4,3,49.41,135.34,995.09,-13.5026,84.31,-0.1887,20.00,-0.1887,-0.0189,5.00,-1.1249
52.5,3,48.81,137.50,990.58,-13.5215,79.31,-0.1698,20.00,-0.1698,-0.0170,5.00,-1.1249
52.6,3,48.21,139.65,986.07,-13.5384,74.31,-0.1528,20.00,-0.1528,-0.0153,5.00,-1.1249
52.7,3,47.61,141.81,981.56,-13.5537,69.31,-0.1375,20.00,-0.1375,-0.0138,5.00,-1.1249
52.8,3,47.00,143.97,977.05,-13.5675,64.31,-0.1238,20.00,-0.1238,-0.0124,5.00,-1.1249
52.9,3,46.40,146.12,972.54,-13.5799,59.31,-0.1114,20.00,-0.1114,-0.0111,5.00,-1.1249
53.0,3,45.80,148.28,968.03,-13.5910,54.31,-0.1003,20.00,-0.1003,-0.0100,5.00,-1.1249
53.1,3,45.20,150.44,963.52,-13.6010,47.49,-0.9726,20.00,-0.9726,-0.0973,5.00,-1.1249
53.2,3,44.58,148.32,958.98,-13.6983,42.49,-0.8753,20.00,-0.8753,-0.0875,5.00,-2.0072
53.3,3,43.97,146.21,954.45,-13.7858,37.49,-0.7878,20.00,-0.7878,-0.0788,5.00,-2.0072
53.4,3,43.36,144.09,949.92,-13.8646,32.49,-0.7090,20.00,-0.7090,-0.0709,5.00,-2.0072
53.5,3,42.75,141.98,945.39,-13.9355,27.49,-0.6381,20.00,-0.6381,-0.0638,5.00,-2.0072
53.6,3,42.14,139.87,940.86,-13.9993,22.49,-0.5743,20.00,-0.5743,-0.0574,5.00,-2.0072
53.7,3,41.53,137.75,936.33,-14.0567,17.49,-0.5169,17.49,-0.5169,-0.0517,5.00,-2.0072
53.8,3,40.92,135.64,931.80,-14.1084,12.49,-0.4652,12.49,-0.4652,-0.0465,5.00,-2.0072
53.9,3,82.31,133.53,927.26,-14.1549,7.49,-0.4187,7.49,-0.4187,-0.0419,5.00,-2.0072
54.0,3,81.83,131.94,923.87,-14.1968,40.05,1.5093,10.00,1.5093,0.1200,3.75,-2.0072
54.1,3,81.21,136.91,923.27,-14.0768,35.05,1.3893,10.00,1.3893,0.1200,5.00,-0.1211
54.2,3,80.59,141.87,922.66,-13.9568,30.05,1.2693,10.00,1.2693,0.1200,5.00,-0.1211
54.3,3,79.97,146.83,922.06,-13.8368,25.05,1.1493,10.00,1.1493,0.1149,5.00,-0.1211
54.4,3,79.35,151.80,921.45,-13.7219,20.05,1.0344,10.00,1.0344,0.1034,5.00,-0.1211
54.5,3,78.74,156.76,920.85,-13.6184,15.05,0.9309,10.00,0.9309,0.0931,5.00,-0.1211
54.6,3,138.12,161.72,920.24,-13.5253,10.05,0.8379,10.00,0.8379,0.0838,5.00,-0.1211
54.7,3,137.51,166.69,919.64,-13.4416,27.77,0.4445,10.00,0.4445,0.0445,5.00,-0.1211
54.8,3,136.90,171.23,917.55,-13.3971,22.77,0.4001,10.00,0.4001,0.0400,5.00,-0.4307
54.9,3,136.30,175.77,915.47,-13.3571,17.77,0.3600,10.00,0.3600,0.0360,5.00,-0.4307
55.0,3,135.69,180.32,913.38,-13.3211,12.77,0.3240,10.00,0.3240,0.0324,5.00,-0.4307
55.1,3,167.88,184.86,911.29,-13.2887,7.77,0.2916,7.77,0.2916,0.0292,5.00,-0.4307
55.2,3,167.39,188.39,909.67,-13.2595,31.14,1.4479,10.00,1.4479,0.1200,3.89,-0.4307
55.3,3,166.77,192.03,913.09,-13.1395,26.14,1.3279,10.00,1.3279,0.1200,5.00,0.7547
55.4,3,166.15,195.68,916.52,-13.0195,21.14,1.2079,10.00,1.2079,0.1200,5.00,0.7547
55.5,3,165.53,199.32,919.94,-12.8995,16.14,1.0879,10.00,1.0879,0.1088,5.00,0.7547
55.6,3,224.92,202.96,923.37,-12.7907,11.14,0.9791,10.00,0.9791,0.0979,5.00,0.7547
55.7,3,224.30,206.60,926.80,-12.6928,46.17,-1.2677,10.00,-1.2677,-0.1200,5.00,0.7547
55.8,3,223.68,207.48,921.87,-12.8128,41.17,-1.1477,10.00,-1.1477,-0.1148,5.00,-1.3942
55.9,3,223.06,208.36,916.95,-12.9276,36.17,-1.0330,10.00,-1.0330,-0.1033,5.00,-1.3942
56.0,3,222.45,209.24,912.03,-13.0309,31.17,-0.9297,10.00,-0.9297,-0.0930,5.00,-1.3942
56.1,3,221.83,210.12,907.11,-13.1239,26.17,-0.8367,10.00,-0.8367,-0.0837,5.00,-1.3942
56.2,3,221.22,210.99,902.18,-13.2075,21.17,-0.7530,10.00,-0.7530,-0.0753,5.00,-1.3942
56.3,3,220.61,211.87,897.26,-13.2828,16.17,-0.6777,10.00,-0.6777,-0.0678,5.00,-1.3942
56.4,3,280.00,212.75,892.34,-13.3506,11.17,-0.6100,10.00,-0.6100,-0.0610,5.00,-1.3942
56.5,3,279.39,213.63,887.42,-13.4116,48.60,-2.2080,10.00,-2.2080,-0.1200,5.00,-1.3942
56.6,3,278.77,208.65,886.98,-13.5316,43.60,-2.0880,10.00,-2.0880,-0.1200,5.00,-3.0532
56.7,3,278.15,203.67,886.53,-13.6516,38.60,-1.9680,10.00,-1.9680,-0.1200,5.00,-3.0532
56.8,3,277.53,198.69,886.09,-13.7716,33.60,-1.8480,10.00,-1.8480,-0.1200,5.00,-3.0532
56.9,3,276.91,193.71,885.65,-13.8916,28.60,-1.7280,10.00,-1.7280,-0.1200,5.00,-3.0532
57.0,3,276.29,188.73,885.21,-14.0116,23.60,-1.6080,10.00,-1.6080,-0.1200,5.00,-3.0532
57.1,3,275.67,183.75,884.77,-14.1316,18.60,-1.4880,10.00,-1.4880,-0.1200,5.00,-3.0532
57.2,3,275.05,178.77,884.33,-14.2516,13.60,-1.3680,10.00,-1.3680,-0.1200,5.00,-3.0532
57.3,3,303.23,173.79,883.89,-14.3716,8.60,-1.2480,8.60,-1.2480,-0.1200,5.00,-3.0532
57.4,3,302.69,169.51,883.51,-14.4916,25.74,-1.2095,10.00,-1.2095,-0.1200,4.30,-3.0532
57.5,3,302.07,164.51,883.47,-14.6116,20.74,-1.0895,10.00,-1.0895,-0.1089,5.00,-3.1347
57.6,3,301.45,159.51,883.44,-14.7206,15.74,-0.9805,10.00,-0.9805,-0.0981,5.00,-3.1347
57.7,3,360.83,154.51,883.40,-14.8186,10.74,-0.8825,10.00,-0.8825,-0.0882,5.00,-3.1347
57.8,3,360.22,149.51,883.37,-14.9069,17.35,0.5678,10.00,0.5678,0.0568,5.00,-3.1347
57.9,3,359.61,148.50,878.47,-14.8501,12.35,0.5110,10.00,0.5110,0.0511,5.00,-1.7727
58.0,3,392.60,147.50,873.57,-14.7990,7.35,0.4599,7.35,0.4599,0.0460,5.00,-1.7727
58.1,3,392.13,146.76,869.97,-14.7530,15.64,0.1956,10.00,0.1956,0.0196,3.68,-1.7727
58.2,3,435.92,144.72,865.41,-14.7334,10.64,0.1760,10.00,0.1760,0.0176,5.00,-1.9910
58.3,3,435.32,142.68,860.84,-14.7158,20.82,1.6816,10.00,1.6816,0.1200,5.00,-1.9910
58.4,3,434.70,147.15,858.59,-14.5958,15.82,1.5616,10.00,1.5616,0.1200,5.00,-0.4679
58.5,3,494.08,151.61,856.33,-14.4758,10.82,1.4416,10.00,1.4416,0.1200,5.00,-0.4679
58.6,3,493.46,156.07,854.08,-14.3558,14.84,1.1405,10.00,1.1405,0.1141,5.00,-0.4679
58.7,3,500.00,160.06,851.06,-14.2418,9.84,1.0265,9.84,1.0265,0.1026,5.00,-0.6489
58.8,3,500.00,163.97,848.08,-14.1391,8.66,0.1368,8.66,0.1368,0.0137,4.92,-0.6489
58.9,3,500.00,164.56,843.79,-14.1254,12.74,0.3984,10.00,0.3984,0.0398,4.33,-1.4359
59.0,3,499.39,166.55,839.21,-14.0856,18.22,-1.6221,10.00,-1.6221,-0.1200,5.00,-1.1607
59.1,3,500.00,158.55,839.21,-14.2056,10.22,-1.5021,10.00,-1.5021,-0.1200,8.00,-3.1413
59.2,3,499.38,153.55,839.21,-14.3256,-1.00,nan,9.00,-2.5499,0.1100,5.00,-3.1413
59.3,3,498.81,151.78,843.35,-14.2156,-1.00,nan,9.00,-2.7779,-0.1600,4.50,1.9740
59.4,3,498.24,150.52,847.66,-14.3756,-1.00,nan,7.00,2.0945,-0.1000,4.50,1.8561
59.5,3,497.77,153.88,848.65,-14.4756,-1.00,nan,7.00,2.2786,-0.1000,3.50,0.2853
59.6,3,497.31,157.14,849.91,-14.5756,-1.00,nan,7.00,2.4624,-0.1000,3.50,0.3694
59.7,3,496.84,160.29,851.44,-14.6756,-1.00,nan,7.00,1.2811,-0.1000,3.50,0.4532
59.8,3,496.37,162.65,848.87,-14.7756,-1.00,nan,7.00,1.4696,-0.1000,3.50,-0.8282
59.9,3,495.91,165.24,846.51,-14.8756,-1.00,nan,7.00,1.6579,-0.1000,3.50,-0.7396
60.0,3,495.44,168.02,844.39,-14.9756,-1.00,nan,7.00,1.8457,-0.1000,3.50,-0.6514
