pygame 2.6.1 (SDL 2.28.4, Python 3.12.14)
Hello from the pygame community. https://www.pygame.org/contribute.html
time,id,energy,x,y,heading,fruit_dist,fruit_angle,move_dist,move_dir,turn,actual_move,actual_world_angle
47.7,3,74.82,81.85,1134.97,-10.2046,-1.00,nan,7.00,1.0870,-0.1000,3.50,-2.9373
47.8,3,74.35,78.51,1133.91,-10.3046,-1.00,nan,7.00,1.2893,-0.1000,3.50,-2.8344
47.9,3,73.89,75.30,1132.52,-10.4046,-1.00,nan,7.00,1.4911,-0.1000,3.50,-2.7321
48.0,3,73.42,72.25,1130.81,-10.5046,-1.00,nan,7.00,1.6924,-0.1000,3.50,-2.6303
48.1,3,72.95,69.38,1128.80,-10.6046,-1.00,nan,7.00,1.8932,-0.1000,3.50,-2.5290
48.2,3,72.49,66.74,1126.51,-10.7046,-1.00,nan,7.00,2.0934,-0.1000,3.50,-2.4282
48.3,3,72.02,64.33,1123.96,-10.8046,-1.00,nan,7.00,2.2932,-0.1000,3.50,-2.3280
48.4,3,71.56,62.19,1121.19,-10.9046,-1.00,nan,7.00,2.4924,-0.1000,3.50,-2.2282
48.5,3,71.09,60.34,1118.22,-11.0046,-1.00,nan,7.00,2.6912,-0.1000,3.50,-2.1289
48.6,3,70.62,58.79,1115.08,-11.1046,-1.00,nan,7.00,2.8895,-0.1000,3.50,-2.0302
48.7,3,70.16,57.55,1111.81,-11.2046,-1.00,nan,7.00,3.0874,-0.1000,3.50,-1.9319
48.8,3,69.69,56.64,1108.43,-11.3046,-1.00,nan,7.00,-2.9985,-0.1000,3.50,-1.8340
48.9,3,69.23,56.06,1104.98,-11.4046,-1.00,nan,7.00,-2.8015,-0.1000,3.50,-1.7367
49.0,3,68.76,55.82,1101.49,-11.5046,-1.00,nan,7.00,-2.6051,-0.1000,3.50,-1.6397
49.1,3,68.29,55.92,1097.99,-11.6046,-1.00,nan,7.00,-2.4091,-0.1000,3.50,-1.5433
49.2,3,67.83,56.35,1094.52,-11.7046,-1.00,nan,7.00,-2.2135,-0.1000,3.50,-1.4473
49.3,3,67.36,57.11,1091.10,-11.8046,-1.00,nan,7.00,-2.0184,-0.1000,3.50,-1.3517
49.4,3,66.90,58.19,1087.77,-11.9046,-1.00,nan,7.00,-1.8237,-0.1000,3.50,-1.2566
49.5,3,66.43,59.58,1084.56,-12.0046,-1.00,nan,7.00,-1.6294,-0.1000,3.50,-1.1619
49.6,3,65.96,61.27,1081.49,-12.1046,-1.00,nan,7.00,-1.4355,-0.1000,3.50,-1.0676
49.7,3,65.50,63.24,1078.60,-12.2046,-1.00,nan,7.00,-1.2420,-0.1000,3.50,-0.9737
49.8,3,65.03,65.47,1075.90,-12.3046,-1.00,nan,7.00,-1.0490,-0.1000,3.50,-0.8802
49.9,3,64.57,67.94,1073.42,-12.4046,-1.00,nan,7.00,-0.8563,-0.1000,3.50,-0.7872
50.0,3,64.10,70.63,1071.18,-12.5046,-1.00,nan,7.00,-0.6641,-0.1000,3.50,-0.6945
50.1,3,63.64,73.51,1069.20,-12.6046,-1.00,nan,7.00,-0.4722,-0.1000,3.50,-0.6023
50.2,3,63.17,76.57,1067.49,-12.7046,-1.00,nan,7.00,-0.2807,-0.1000,3.50,-0.5104
50.3,3,62.70,79.77,1066.06,-12.8046,-1.00,nan,7.00,-0.0896,-0.1000,3.50,-0.4189
50.4,3,62.24,83.08,1064.94,-12.9046,185.26,-0.4698,10.00,-0.4698,-0.0470,3.50,-0.3278
50.5,3,61.63,86.53,1061.32,-12.9516,180.26,-0.4229,10.00,-0.4229,-0.0423,5.00,-0.8080
50.6,3,61.02,89.99,1057.71,-12.9938,175.26,-0.3806,10.00,1.9983,0.1500,5.00,-0.8080
50.7,3,60.40,89.99,1062.71,-12.8438,-1.00,nan,7.00,0.2231,-0.1000,5.00,1.5708
50.8,3,59.93,93.48,1062.52,-12.9438,176.42,-0.4637,20.00,-0.4637,-0.0464,3.50,-0.0543
50.9,3,59.33,96.82,1058.79,-12.9902,171.42,-0.4174,20.00,-0.4174,-0.0417,5.00,-0.8412
51.0,3,58.72,100.15,1055.06,-13.0320,166.42,-0.3756,20.00,-0.3756,-0.0376,5.00,-0.8412
51.1,3,58.11,103.48,1051.34,-13.0695,123.17,-0.5226,20.00,-0.5226,-0.0523,5.00,-0.8412
51.2,3,57.51,106.07,1047.06,-13.1218,118.17,-0.4704,20.00,-0.4704,-0.0470,5.00,-1.0258
51.3,3,56.90,108.67,1042.79,-13.1688,113.17,-0.4233,20.00,-0.4233,-0.0423,5.00,-1.0258
51.4,3,56.29,111.96,1039.03,-13.2112,108.25,-0.3890,20.00,-0.3890,-0.0389,5.00,-0.8512
51.5,3,55.68,115.23,1035.24,-13.2501,103.33,-0.3585,20.00,-0.3585,-0.0359,5.00,-0.8593
51.6,3,55.08,117.75,1030.92,-13.2859,98.33,-0.3227,20.00,-0.3227,-0.0323,5.00,-1.0422
51.7,3,54.47,120.27,1026.60,-13.3182,93.33,-0.2904,20.00,-0.2904,-0.0290,5.00,-1.0422
51.8,3,53.87,122.79,1022.29,-13.3472,114.25,-0.3476,20.00,-0.3476,-0.0348,5.00,-1.0422
51.9,3,53.26,124.93,1017.77,-13.3820,109.25,-0.3128,20.00,-0.3128,-0.0313,5.00,-1.1284
52.0,3,52.66,127.07,1013.25,-13.4133,104.25,-0.2815,20.00,-0.2815,-0.0282,5.00,-1.1284
52.1,3,52.05,129.21,1008.73,-13.4414,99.25,-0.2534,20.00,-0.2534,-0.0253,5.00,-1.1284
52.2,3,51.45,131.35,1004.21,-13.4667,94.25,-0.2281,20.00,-0.2281,-0.0228,5.00,-1.1284
52.3,3,50.85,133.49,999.69,-13.4896,89.25,-0.2052,20.00,-0.2052,-0.0205,5.00,-1.1284
52.4,3,50.24,135.63,995.17,-13.5101,84.25,-0.1847,20.00,-0.1847,-0.0185,5.00,-1.1284
52.5,3,49.64,137.77,990.65,-13.5286,79.25,-0.1663,20.00,-0.1663,-0.0166,5.00,-1.1284
52.6,3,49.04,139.91,986.14,-13.5452,74.25,-0.1496,20.00,-0.1496,-0.0150,5.00,-1.1284
52.7,3,48.44,142.05,981.62,-13.5601,69.25,-0.1347,20.00,-0.1347,-0.0135,5.00,-1.1284
52.8,3,47.83,144.19,977.10,-13.5736,64.25,-0.1212,20.00,-0.1212,-0.0121,5.00,-1.1284
52.9,3,47.23,146.33,972.58,-13.5857,59.25,-0.1091,20.00,-0.1091,-0.0109,5.00,-1.1284
53.0,3,46.63,148.48,968.06,-13.5966,54.25,-0.0982,20.00,-0.0982,-0.0098,5.00,-1.1284
53.1,3,46.03,150.62,963.54,-13.6065,47.59,-0.9704,20.00,-0.9704,-0.0970,5.00,-1.1284
53.2,3,45.41,148.49,959.02,-13.7035,42.59,-0.8733,20.00,-0.8733,-0.0873,5.00,-2.0104
53.3,3,44.80,146.36,954.49,-13.7908,37.59,-0.7860,20.00,-0.7860,-0.0786,5.00,-2.0104
53.4,3,44.19,144.23,949.97,-13.8694,32.59,-0.7074,20.00,-0.7074,-0.0707,5.00,-2.0104
53.5,3,43.57,142.10,945.44,-13.9402,27.59,-0.6367,20.00,-0.6367,-0.0637,5.00,-2.0104
53.6,3,42.96,139.98,940.92,-14.0038,22.59,-0.5730,20.00,-0.5730,-0.0573,5.00,-2.0104
53.7,3,42.36,137.85,936.40,-14.0611,17.59,-0.5157,17.59,-0.5157,-0.0516,5.00,-2.0104
53.8,3,41.75,135.72,931.87,-14.1127,12.59,-0.4641,12.59,-0.4641,-0.0464,5.00,-2.0104
53.9,3,83.14,133.59,927.35,-14.1591,7.59,-0.4177,7.59,-0.4177,-0.0418,5.00,-2.0104
54.0,3,82.65,131.97,923.91,-14.2009,40.02,1.5123,10.00,1.5123,0.1200,3.80,-2.0104
54.1,3,82.03,136.94,923.30,-14.0809,35.02,1.3923,10.00,1.3923,0.1200,5.00,-0.1222
54.2,3,81.42,141.90,922.69,-13.9609,30.02,1.2723,10.00,1.2723,0.1200,5.00,-0.1222
54.3,3,80.80,146.86,922.08,-13.8409,25.02,1.1523,10.00,1.1523,0.1152,5.00,-0.1222
54.4,3,80.18,151.83,921.47,-13.7256,20.02,1.0370,10.00,1.0370,0.1037,5.00,-0.1222
54.5,3,79.56,156.79,920.86,-13.6219,15.02,0.9333,10.00,0.9333,0.0933,5.00,-0.1222
54.6,3,138.95,161.75,920.25,-13.5286,10.02,0.8400,10.00,0.8400,0.0840,5.00,-0.1222
54.7,3,138.33,166.71,919.64,-13.4446,27.75,0.4471,10.00,0.4471,0.0447,5.00,-0.1222
54.8,3,137.73,171.26,917.55,-13.3999,22.75,0.4024,10.00,0.4024,0.0402,5.00,-0.4312
54.9,3,137.12,175.80,915.46,-13.3597,17.75,0.3621,10.00,0.3621,0.0362,5.00,-0.4312
55.0,3,136.51,180.34,913.37,-13.3235,12.75,0.3259,10.00,0.3259,0.0326,5.00,-0.4312
55.1,3,168.71,184.88,911.28,-13.2909,7.75,0.2933,7.75,0.2933,0.0293,5.00,-0.4312
55.2,3,168.22,188.40,909.66,-13.2615,31.14,1.4502,10.00,1.4502,0.1200,3.87,-0.4312
55.3,3,167.60,192.04,913.09,-13.1415,26.14,1.3302,10.00,1.3302,0.1200,5.00,0.7551
55.4,3,166.98,195.69,916.52,-13.0215,21.14,1.2102,10.00,1.2102,0.1200,5.00,0.7551
55.5,3,166.36,199.33,919.94,-12.9015,16.14,1.0902,10.00,1.0902,0.1090,5.00,0.7551
55.6,3,225.74,202.97,923.37,-12.7925,11.14,0.9812,10.00,0.9812,0.0981,5.00,0.7551
55.7,3,225.13,206.61,926.80,-12.6944,46.17,-1.2663,10.00,-1.2663,-0.1200,5.00,0.7551
55.8,3,224.51,207.49,921.88,-12.8144,41.17,-1.1463,10.00,-1.1463,-0.1146,5.00,-1.3943
55.9,3,223.89,208.36,916.95,-12.9290,36.17,-1.0317,10.00,-1.0317,-0.1032,5.00,-1.3943
56.0,3,223.27,209.24,912.03,-13.0322,31.17,-0.9285,10.00,-0.9285,-0.0929,5.00,-1.3943
56.1,3,222.66,210.12,907.11,-13.1250,26.17,-0.8357,10.00,-0.8357,-0.0836,5.00,-1.3943
56.2,3,222.04,211.00,902.19,-13.2086,21.17,-0.7521,10.00,-0.7521,-0.0752,5.00,-1.3943
56.3,3,221.43,211.88,897.26,-13.2838,16.17,-0.6769,10.00,-0.6769,-0.0677,5.00,-1.3943
56.4,3,280.82,212.75,892.34,-13.3515,11.17,-0.6092,10.00,-0.6092,-0.0609,5.00,-1.3943
56.5,3,280.21,213.63,887.42,-13.4124,48.60,-2.2071,10.00,-2.2071,-0.1200,5.00,-1.3943
56.6,3,279.59,208.65,886.98,-13.5324,43.60,-2.0871,10.00,-2.0871,-0.1200,5.00,-3.0532
56.7,3,278.97,203.67,886.54,-13.6524,38.60,-1.9671,10.00,-1.9671,-0.1200,5.00,-3.0532
56.8,3,278.35,198.69,886.09,-13.7724,33.60,-1.8471,10.00,-1.8471,-0.1200,5.00,-3.0532
56.9,3,277.74,193.71,885.65,-13.8924,28.60,-1.7271,10.00,-1.7271,-0.1200,5.00,-3.0532
57.0,3,277.12,188.73,885.21,-14.0124,23.60,-1.6071,10.00,-1.6071,-0.1200,5.00,-3.0532
57.1,3,276.50,183.75,884.77,-14.1324,18.60,-1.4871,10.00,-1.4871,-0.1200,5.00,-3.0532
57.2,3,275.88,178.77,884.33,-14.2524,13.60,-1.3671,10.00,-1.3671,-0.1200,5.00,-3.0532
57.3,3,304.06,173.79,883.89,-14.3724,8.60,-1.2471,8.60,-1.2471,-0.1200,5.00,-3.0532
57.4,3,303.51,169.51,883.51,-14.4924,25.75,-1.2086,10.00,-1.2086,-0.1200,4.30,-3.0532
57.5,3,302.89,164.51,883.47,-14.6124,20.75,-1.0886,10.00,-1.0886,-0.1089,5.00,-3.1347
57.6,3,302.27,159.51,883.44,-14.7213,15.75,-0.9798,10.00,-0.9798,-0.0980,5.00,-3.1347
57.7,3,361.66,154.51,883.40,-14.8193,10.75,-0.8818,10.00,-0.8818,-0.0882,5.00,-3.1347
57.8,3,361.04,149.51,883.37,-14.9074,17.35,0.5684,10.00,0.5684,0.0568,5.00,-3.1347
57.9,3,360.44,148.50,878.47,-14.8506,12.35,0.5115,10.00,0.5115,0.0512,5.00,-1.7727
58.0,3,393.43,147.50,873.57,-14.7995,7.35,0.4604,7.35,0.4604,0.0460,5.00,-1.7727
58.1,3,392.95,146.76,869.97,-14.7534,15.64,0.1960,10.00,0.1960,0.0196,3.68,-1.7727
58.2,3,436.75,144.72,865.41,-14.7338,10.64,0.1764,10.00,0.1764,0.0176,5.00,-1.9911
58.3,3,436.15,142.68,860.84,-14.7162,20.82,1.6819,10.00,1.6819,0.1200,5.00,-1.9911
58.4,3,435.53,147.15,858.59,-14.5962,15.82,1.5619,10.00,1.5619,0.1200,5.00,-0.4679
58.5,3,494.91,151.61,856.33,-14.4762,10.82,1.4419,10.00,1.4419,0.1200,5.00,-0.4679
58.6,3,494.29,156.07,854.08,-14.3562,14.84,1.1409,10.00,1.1409,0.1141,5.00,-0.4679
58.7,3,500.00,160.06,851.06,-14.2421,9.84,1.0268,9.84,1.0268,0.1027,5.00,-0.6489
58.8,3,500.00,163.97,848.08,-14.1394,8.66,0.1371,8.66,0.1371,0.0137,4.92,-0.6489
58.9,3,500.00,164.56,843.79,-14.1257,12.74,0.3986,10.00,0.3986,0.0399,4.33,-1.4359
59.0,3,499.39,166.55,839.21,-14.0858,18.22,-1.6219,10.00,-1.6219,-0.1200,5.00,-1.1607
59.1,3,500.00,158.55,839.21,-14.2058,10.22,-1.5019,10.00,-1.5019,-0.1200,8.00,-3.1413
59.2,3,499.38,153.55,839.21,-14.3258,-1.00,nan,9.00,-2.5499,0.1100,5.00,-3.1413
59.3,3,498.81,151.78,843.35,-14.2158,-1.00,nan,9.00,-2.7777,-0.1600,4.50,1.9738
59.4,3,498.24,150.52,847.66,-14.3758,-1.00,nan,7.00,2.0947,-0.1000,4.50,1.8561
59.5,3,497.77,153.88,848.65,-14.4758,-1.00,nan,7.00,2.2789,-0.1000,3.50,0.2853
59.6,3,497.31,157.14,849.91,-14.5758,-1.00,nan,7.00,2.4627,-0.1000,3.50,0.3694
59.7,3,496.84,160.29,851.45,-14.6758,-1.00,nan,7.00,1.2813,-0.1000,3.50,0.4532
59.8,3,496.37,162.65,848.87,-14.7758,-1.00,nan,7.00,1.4699,-0.1000,3.50,-0.8282
59.9,3,495.91,165.24,846.51,-14.8758,-1.00,nan,7.00,1.6581,-0.1000,3.50,-0.7396
60.0,3,495.44,168.02,844.39,-14.9758,-1.00,nan,7.00,1.8460,-0.1000,3.50,-0.6514
